Run,ColdFuelCostUsd,HybridFuelCostUsd,ColdOutageCostUsd,HybridOutageCostUsd,MeanAnnualNetBenefitUsd,NPV,PI,IRR,SimplePaybackYears,DiscountedPaybackYears
31,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
32,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
33,131471.99999979802,99743.63308960194,0.0,77.44,3565.092691019606,2160.3577963606476,1.1440238530907099,0.19749130454642205,4.225952621377627,7.658161347568956
34,131471.99999979802,99729.34146380972,0.0,102.08,3564.057853598828,2151.487257529674,1.1434324838353114,0.1973303785241896,4.230996577678845,7.667077792338375
35,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
36,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
37,131471.99999979802,99716.63496861029,0.0,165.44,3558.9925031187704,2117.0434589599695,1.1411362305973312,0.19671936295379017,4.246717299509616,7.699367898509649
38,131471.99999979802,99709.63567306577,0.0,161.92,3560.044432673222,2122.68531197546,1.1415123541316974,0.1968165785807071,4.24495683146138,7.694562749379283
39,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
40,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
41,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
42,131471.99999979802,99689.63422939586,0.0,239.36,3554.3005770402133,2082.7508484780496,1.1388500565652033,0.19610699344033494,4.2636367998861004,7.732240159618965
43,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
44,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
45,131471.99999979802,99739.06887533542,0.0,95.04,3563.789112446257,2151.290700405301,1.14341938002702,0.19732999661136735,4.230203895220167,7.666733747040121
46,131471.99999979802,99743.02935192265,0.0,80.96,3564.8010647875344,2158.3948109405737,1.1438929873960384,0.19745650185383753,4.226838431742124,7.659996614166576
47,131471.99999979802,99743.40952342242,0.0,77.44,3565.1150476375574,2160.4659729724053,1.1440310648648269,0.19749314076341773,4.225926970146576,7.658074123356236
48,131471.99999979802,99740.91724625265,0.0,95.04,3563.604275354535,2150.3963321089186,1.1433597554739279,0.19731481524603056,4.230416167545728,7.667455282550893
49,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
50,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
51,131471.99999979802,99724.21912931054,0.0,109.12,3563.866087048745,2149.4555633563587,1.1432970375570906,0.1972929421448223,4.232317666465316,7.669218547086314
52,131471.99999979802,99742.35492583952,0.0,80.96,3564.8685073958477,2158.721144416926,1.1439147429611285,0.19746204112386462,4.226761036536087,7.659733460248128
53,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
54,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
55,131471.99999979802,99736.68189513352,0.0,95.04,3564.027810466448,2152.4456847197453,1.1434963789813164,0.19734960139921198,4.229929798546346,7.665802069292105
56,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
57,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
58,131471.99999979802,99708.56414546155,0.0,183.04,3558.0395854336443,2109.673100268141,1.1406448733512093,0.1965870001015141,4.250558650732056,7.706556858700141
59,131471.99999979802,99747.21040927872,0.0,66.88,3565.790959051928,2165.392189410006,1.1443594792940004,0.1975812139682056,4.223497550183592,7.653344019937047
60,131471.99999979802,99720.75813367324,0.0,123.2,3562.8041866124754,2142.1097697681325,1.1428073179845422,0.19716237186182983,4.235738256761682,7.676146093625561
61,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
62,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
63,131471.99999979802,99666.16130506521,0.0,292.16,3551.3678694732785,2060.2819298835498,1.1373521286589032,0.19570428129235756,4.2752222451131665,7.754048528471839
64,131471.99999979802,99755.3587769877,0.0,42.24,3567.440122281029,2177.2352567605085,1.1451490171173673,0.1977926751142658,4.217744455781931,7.642022357806893
65,131471.99999979802,99733.83075946402,0.0,109.12,3562.9049240333975,2144.8047991587123,1.1429869866105808,0.197214003525288,4.233421829058728,7.672970495313595
66,131471.99999979802,99656.73389098984,0.0,299.2,3551.6066108808154,2060.3333277186966,1.1373555551812464,0.19570231714311365,4.276036412503746,7.754485632010432
67,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
68,131471.99999979802,99706.18178476447,0.0,193.6,3557.221821503352,2104.060504317537,1.1402707002878358,0.19648739189031478,4.253146423375309,7.7118311276572955
69,131471.99999979802,99725.59983190936,0.0,112.64,3563.3760167888627,2146.5323699746414,1.1431021579983094,0.197241852836876,4.233430877966183,7.671827185033736
70,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
71,131471.99999979802,99705.5840712268,0.0,179.52,3558.68959285712,2113.3701790599725,1.1408913452706648,0.19665120087739552,4.2492609869329545,7.70332273532315
72,131471.99999979802,99741.61007140529,0.0,70.4,3565.9989928392706,2165.846900980121,1.1443897933986746,0.19758744591438343,4.2238104299703805,7.653230649319129
73,131471.99999979802,99737.1511574956,0.0,95.04,3563.98088423024,2152.2186234868414,1.1434812415657896,0.1973457472789656,4.229983681122018,7.665985220265032
74,131471.99999979802,99717.10631792908,0.0,154.88,3560.0013681868913,2123.5807329472386,1.1415720488631491,0.19683469426899047,4.24390835288371,7.693344290534041
75,131471.99999979802,99730.52335011263,0.0,95.04,3564.643664968536,2155.425610105484,1.143695040673699,0.19740018090202166,4.229222775446673,7.6633988645574815
76,131471.99999979802,99737.32393563562,0.0,88.0,3564.6676064162375,2156.6452516247145,1.1437763501083145,0.1974238424711112,4.228093651666588,7.6619116958901206
77,131471.99999979802,99724.17181711506,0.0,133.76,3561.406818268293,2133.6926511570914,1.1422461767438061,0.19701510274479392,4.238994418240538,7.68368809076336
78,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
79,131471.99999979802,99708.08848845359,0.0,172.48,3559.1431511344404,2116.668600700779,1.1411112400467185,0.19671009050313798,4.247641253391657,7.700164476501977
80,131471.99999979802,99747.65424060298,0.0,73.92,3565.0425759195014,2160.6672034312005,1.1440444802287466,0.197498039750097,4.225458848303245,7.65765930327425
81,131471.99999979802,99744.02839351549,0.0,70.4,3565.757160628251,2164.6767513063523,1.1443117834204235,0.19756758395295906,4.224087765836847,7.654173837615358
82,131471.99999979802,99709.50072428383,0.0,186.56,3557.593927551416,2106.964804351919,1.140464320290128,0.1965395823939159,4.251620853098839,7.708992051856579
83,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
84,131471.99999979802,99744.62251154025,0.0,80.96,3564.641748825775,2157.623931329903,1.1438415954219934,0.19744341660599937,4.227021269291668,7.660618287793988
85,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
86,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
87,131471.99999979802,99742.44364307911,0.0,88.0,3564.155635671888,2154.167986925554,1.1436111991283702,0.19738179311743742,4.228681348297647,7.663909632007256
88,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
89,131471.99999979802,99745.44283387745,0.0,73.92,3565.2637165920546,2161.7372332868335,1.1441158155524556,0.19751620305754858,4.22520513438018,7.6567965061496155
90,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
91,131471.99999979802,99711.58519095885,0.0,176.0,3558.4414808839138,2112.721541809257,1.1408481027872837,0.19664164422063446,4.248998418687402,7.703600601272671
92,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
93,131471.99999979802,99733.59995509367,0.0,98.56,3563.9840044704324,2151.68182313496,1.143445454875664,0.19733515819359856,4.2305307907114145,7.666669585523576
94,131471.99999979802,99729.31306138512,0.0,102.08,3564.0606938412866,2151.501000565695,1.143433400037713,0.19733061178513173,4.23099331627226,7.667066708423537
95,131471.99999979802,99734.32394115033,0.0,98.56,3563.911605864766,2151.3315091530303,1.143422100610202,0.19732921210196258,4.230613927039747,7.666952149201589
96,131471.99999979802,99744.61870164626,0.0,77.44,3564.9941298151725,2159.880889828108,1.143992059321874,0.19748320937050126,4.226065710852391,7.658545896590608
97,131471.99999979802,99740.16031045328,0.0,84.48,3564.735968934471,2157.5279344630508,1.14383519563087,0.1974403058727453,4.227464215165247,7.660947858637302
98,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
99,131471.99999979802,99713.51217169344,0.0,172.48,3558.6007828104557,2114.0442517164247,1.1409362834477619,0.19666554769414185,4.248266201072206,7.702285142956527
100,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
101,131471.99999979802,99711.1298035011,0.0,168.96,3559.19101962969,2117.452119436002,1.1411634746290669,0.19672484394815729,4.247037404206969,7.699284597155249
102,131471.99999979802,99751.30774721647,0.0,59.84,3566.085225258152,2167.919847039513,1.1445279898026341,0.19762709410486426,4.222056909820078,7.650799806463847
103,131471.99999979802,99693.9670659275,0.0,211.2,3556.68329338705,2098.695245842623,1.1399130163895084,0.19638910582972857,4.256507040139886,7.717393584907256
104,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
105,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
106,131471.99999979802,99744.31257125098,0.0,70.4,3565.7287428547015,2164.53924667739,1.1443026164451593,0.19756524993936408,4.224120358016362,7.6542846803632765
107,131471.99999979802,99717.05849825745,0.0,158.4,3559.6541501540546,2121.348756364839,1.1414232504243225,0.1967953517263148,4.24485726311197,7.695394902225134
108,131471.99999979802,99733.98678742777,0.0,91.52,3564.6493212370224,2156.0048772103437,1.1437336584806896,0.19741149274215372,4.2286655127474155,7.662679988509824
109,131471.99999979802,99754.10116179605,0.0,45.76,3567.2138838001947,2175.588662012532,1.1450392441341688,0.19776323139448737,4.218555760722268,7.643603579416304
110,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
111,131471.99999979802,99708.17041212671,0.0,168.96,3559.4869587671287,2118.884075434208,1.1412589383622807,0.1967491479443765,4.246696502917699,7.6981277182864964
112,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
113,131471.99999979802,99718.80008994724,0.0,126.72,3562.647990985076,2140.802090261225,1.1427201393507485,0.1971387067099436,4.23646769277478,7.677451106241708
114,131471.99999979802,99731.27957008412,0.0,112.64,3562.8080429713873,2143.784124096119,1.142918941606408,0.19719520602118903,4.234083478427132,7.67404455672596
115,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
116,131471.99999979802,99733.7977467672,0.0,88.0,3565.0202253030793,2158.3514630250197,1.1438900975350015,0.19745280274434857,4.227688970509196,7.660535955356855
117,131471.99999979802,99734.49698123311,0.0,105.6,3563.190301856489,2146.7375505016166,1.1431158367001077,0.19724828367303027,4.232543522122777,7.671160317786145
118,131471.99999979802,99713.17838347095,0.0,168.96,3558.986161632705,2116.460876303706,1.1410973917535805,0.19670801960580037,4.247273418016466,7.700085536195312
119,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
120,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
121,131471.99999979802,99716.75628839541,0.0,147.84,3560.7403711402585,2128.2603312028004,1.1418840220801867,0.1969170428351626,4.24195923538723,7.689068914372753
122,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
123,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
124,131471.99999979802,99740.39622429067,0.0,80.96,3565.064377550732,2159.6688982205774,1.1439779265480385,0.19747812835262796,4.22653627742007,7.658969252178443
125,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
126,131471.99999979802,99698.34020498361,0.0,193.6,3558.005979481438,2107.8547970561713,1.140523653137078,0.19655179009769522,4.252242083078528,7.70876379894685
127,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
128,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
129,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
130,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
131,131471.99999979802,99745.71801216467,0.0,70.4,3565.588198763333,2163.859198217461,1.144257279881164,0.197553706658409,4.224281554520222,7.654832894772182
132,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
133,131471.99999979802,99661.84806808546,0.0,309.76,3550.039193171254,2051.0933939475703,1.1367395595965046,0.1955412706324025,4.279487786760405,7.762688470468549
134,131471.99999979802,99728.87185672871,0.0,98.56,3564.4568143069278,2153.9696005720407,1.1435979733714694,0.19737398906368914,4.229987935905506,7.664824544077824
135,131471.99999979802,99746.34980307354,0.0,63.36,3566.229019672446,2168.06372457681,1.144537581638454,0.19762804841339118,4.222443690475939,7.650937338491864
136,131471.99999979802,99719.58092279265,0.0,147.84,3560.457907700534,2126.8935798488296,1.1417929053232554,0.196893844845011,4.242284328798837,7.690172657870832
137,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
138,131471.99999979802,99736.53841686463,0.0,88.0,3564.746158293337,2157.02533934328,1.143801689289552,0.19743029394688846,4.228003495407848,7.6616052026028925
139,131471.99999979802,99730.07864389337,0.0,109.12,3563.280135590462,2146.62032935315,1.1431080219568768,0.19724481980900194,4.2329907267251174,7.671505597052223
140,131471.99999979802,99652.99713881176,0.0,330.88,3548.8122860986236,2041.845388955016,1.1361230259303343,0.19537587413903862,4.284178730583913,7.77161162583884
141,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
142,131471.99999979802,99709.05366667427,0.0,168.96,3559.398633312372,2118.4566964608603,1.141230446430724,0.19674189428650368,4.24679824203678,7.698472978119013
143,131471.99999979802,99706.70982379153,0.0,186.56,3557.8730176006457,2108.3152329349487,1.1405543488623298,0.19656250324684788,4.251299030782635,7.707900323334115
144,131471.99999979802,99744.4175000672,0.0,73.92,3565.3662499730794,2162.2333599270814,1.1441488906618056,0.19752462447477598,4.2250875083967285,7.656396500762207
145,131471.99999979802,99698.08137507483,0.0,207.68,3556.6238624723164,2098.959576629074,1.1399306384419383,0.19639503532778424,4.256027963980578,7.716935377265173
146,131471.99999979802,99678.93118560854,0.0,292.16,3550.090881418945,2054.1029880921174,1.136940199206141,0.19559941540115186,4.276701727180882,7.759056023166231
147,131471.99999979802,99637.75263906938,0.0,355.52,3547.8727360728612,2033.435915727013,1.1355623943818007,0.19522334794267457,4.289077589364441,7.780086077046709
148,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
149,131471.99999979802,99746.53901584508,0.0,77.44,3564.802098395292,2158.951710450474,1.1439301140300315,0.19746743695062308,4.226286065548819,7.659295192677521
150,131471.99999979802,99743.95896588877,0.0,70.4,3565.7641033909226,2164.710345141687,1.144314023009446,0.19756815417625373,4.224079803298123,7.654146757828648
151,131471.99999979802,99714.73128853091,0.0,158.4,3559.8868711267087,2122.4748196344194,1.1414983213089613,0.19681446456015683,4.244589273541295,7.6944852410062
152,131471.99999979802,99736.64344728427,0.0,80.96,3565.439655251373,2161.4847484628826,1.144098983230859,0.19750894989983048,4.22610571579432,7.6575053015782055
153,131471.99999979802,99717.1854047927,0.0,151.36,3560.3454595005287,2125.7975803231675,1.1417198386882113,0.19687378114196744,4.242963039441349,7.691305892317912
154,131471.99999979802,99743.11784062543,0.0,73.92,3565.496215917256,2162.8622240744075,1.1441908149382938,0.1975352989092054,4.224938421152709,7.655889508004229
155,131471.99999979802,99712.9743790625,0.0,165.44,3559.358562073549,2118.814702603271,1.1412543135068847,0.19674942670861145,4.24629560219801,7.697936707212682
156,131471.99999979802,99709.98547903518,0.0,172.48,3558.9534520762813,2115.7507068847176,1.141050047125648,0.19669451143437883,4.247859814806836,7.7009061285935925
157,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
158,131471.99999979802,99688.21895045391,0.0,249.92,3553.3861049344077,2076.67031221647,1.1384446874810978,0.19599949987455118,4.266334265570016,7.737888786063648
159,131471.99999979802,99742.48813535928,0.0,91.52,3563.7991864438723,2151.8913435058353,1.143459422900389,0.19734166966108402,4.229641522952174,7.665997777870035
160,131471.99999979802,99713.52807660637,0.0,165.44,3559.303192319163,2118.54678585323,1.1412364523902152,0.19674487935584772,4.246359382452877,7.698153169062317
161,131471.99999979802,99754.54831517434,0.0,45.76,3567.1691684623656,2175.3722986184553,1.145024819907897,0.19775955869891365,4.218606992228122,7.6437779076957915
162,131471.99999979802,99738.52821819573,0.0,84.48,3564.8991781602263,2158.317652348309,1.1438878434898874,0.1974537104523477,4.227276912766539,7.66031105836259
163,131471.99999979802,99733.64761794385,0.0,91.52,3564.6832381854138,2156.1689906091697,1.1437445993739448,0.19741427828927333,4.228626583103631,7.6625476549713465
164,131471.99999979802,99738.78129215313,0.0,84.48,3564.8738707644866,2158.195197854988,1.1438796798569992,0.1974516319370628,4.227305955001715,7.660409797463329
165,131471.99999979802,99731.03622168206,0.0,95.04,3564.5923778115925,2155.1774477547674,1.1436784965169844,0.19739596884831367,4.229281646037749,7.663598967004557
166,131471.99999979802,99746.95509650357,0.0,63.36,3566.1684903294417,2167.770842207372,1.1445180561471582,0.1976230769761508,4.222513089466527,7.651173394018173
167,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
168,131471.99999979802,99707.13343447505,0.0,179.52,3558.5346565322934,2112.6204911288837,1.140841366075259,0.1966384768120081,4.2494395501039675,7.703928567039916
169,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
170,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
171,131471.99999979802,99744.96957858201,0.0,66.88,3566.0150421215985,2166.4764565957826,1.1444317637730521,0.19759961856884203,4.223240581541185,7.652470026171794
172,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
173,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
174,131471.99999979802,99709.40401276469,0.0,161.92,3560.0675987033305,2122.7974050769517,1.14151982700513,0.1968184810579207,4.244930157834282,7.694472216806471
175,131471.99999979802,99700.4555359548,0.0,193.6,3557.7944463843205,2106.831255223015,1.1404554170148677,0.19653441860102008,4.252485998944745,7.7095911032506415
176,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
177,131471.99999979802,99736.47340472406,0.0,91.52,3564.400659507393,2154.8016816534832,1.1436534454435656,0.1973910702717333,4.228950946613883,7.663650267393485
178,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
179,131471.99999979802,99738.54700177794,0.0,88.0,3564.5452998020046,2156.053448555387,1.1437368965703592,0.19741379732128655,4.228234034058655,7.662388938102376
180,131471.99999979802,99733.86368443721,0.0,98.56,3563.957631536079,2151.5542128368934,1.1434369475224597,0.19733299219116748,4.230561074746089,7.666772514812267
181,131471.99999979802,99737.55107222381,0.0,91.52,3564.2928927574185,2154.280232394121,1.1436186821596082,0.19738221929584215,4.2290746617461,7.664070815712061
182,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
183,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
184,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
185,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
186,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
187,131471.99999979802,99733.22121876624,0.0,102.08,3563.669878103176,2149.609966668572,1.1433073311112383,0.19729851464614742,4.231442130614816,7.668592014982127
188,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
189,131471.99999979802,99677.54807706225,0.0,267.52,3552.693192273574,2070.558035701004,1.138037202380067,0.1958886279142918,4.269867586862369,7.744044424910085
190,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
191,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
192,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
193,131471.99999979802,99711.93452068286,0.0,176.0,3558.406547911514,2112.5525121912196,1.1408368341460815,0.19663877525024553,4.249038681445884,7.703737217249374
194,131471.99999979802,99712.70425488897,0.0,158.4,3560.089574490902,2123.4556371792905,1.141563709145286,0.1968311117877547,4.244355877937298,7.693693009662008
195,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
196,131471.99999979802,99719.98225353092,0.0,158.4,3559.361774626707,2119.9340435501144,1.1413289362366743,0.19677133902870203,4.245193995180301,7.696537910055147
197,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
198,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
199,131471.99999979802,99744.64397443342,0.0,84.48,3564.2876025364576,2155.358431103047,1.1436905620735365,0.19740347994932078,4.227978854396826,7.6626975692339165
200,131471.99999979802,99744.93592809574,0.0,77.44,3564.962407170225,2159.727393970464,1.1439818262646977,0.19748060386343072,4.2261021107987595,7.658669671038602
201,131471.99999979802,99680.2596008773,0.0,249.92,3554.1820398920695,2080.521590038899,1.1387014393359265,0.1960648627311508,4.265413978369624,7.734771151841715
202,131471.99999979802,99715.88117800062,0.0,151.36,3560.475882179737,2126.4286544670285,1.1417619102978018,0.1968844923450301,4.2428129129059275,7.69079622859361
203,131471.99999979802,99769.98516645706,0.0,0.0,3570.201483334093,2197.2193890777057,1.1464812926051804,0.19814990856886533,4.207951360684259,7.622857882250257
204,131471.99999979802,99709.62457424683,0.0,158.4,3560.3975425551166,2124.945797354196,1.1416630531569465,0.1968564034025311,4.244001327525006,7.692489541833476
205,131471.99999979802,99729.06115868091,0.0,98.56,3564.437884111708,2153.878003337463,1.1435918668891643,0.1973724343989784,4.2300096678932775,7.664898405786082
206,131471.99999979802,99711.17805562635,0.0,158.4,3560.2421944171642,2124.194116789484,1.141612941119299,0.19684364565764836,4.244180165856837,7.693096580347588
207,131471.99999979802,99739.26196053317,0.0,80.96,3565.1778039264827,2160.217732621177,1.1440145155080785,0.1974874441688011,4.226406132536966,7.658526745665222
208,131471.99999979802,99729.7005983295,0.0,112.64,3562.96594014685,2144.5481386480974,1.1429698759098732,0.19720817411526262,4.233902035040545,7.673428054621303
209,131471.99999979802,99738.56820620678,0.0,84.48,3564.8951793591214,2158.298303412991,1.143886553560866,0.19745338202815255,4.227281501680389,7.660326659954533
210,131471.99999979802,99677.77561885215,0.0,246.4,3554.782438094585,2083.9786254821693,1.138931908365478,0.1961249640368623,4.2641734394135735,7.7317314524083995
